competitionCode,homeShortName,awayShortName,matchday,kickoffAt,status,homeScore,awayScore,homeTries,awayTries
PROD2,AGE,DAX,6,2026-10-09T19:30:00,SCHEDULED,,,,
PROD2,NAR,OYO,6,2026-10-09T19:30:00,SCHEDULED,,,,
PROD2,NIC,NEV,6,2026-10-09T19:30:00,SCHEDULED,,,,
PROD2,VAL,BEZ,6,2026-10-09T19:30:00,SCHEDULED,,,,
PROD2,AUR,BIA,6,2026-10-09T21:00:00,SCHEDULED,,,,
PROD2,GRE,COL,6,2026-10-09T21:00:00,SCHEDULED,,,,
PROD2,BEZ,AUR,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,BIA,ANG,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,BRI,GRE,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,COL,NAR,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,DAX,MTB,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,NEV,AGE,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,NIC,AIX,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,OYO,VAL,7,2026-10-15T16:35:00,SCHEDULED,,,,
PROD2,AGE,NIC,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,AIX,BEZ,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,ANG,DAX,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,AUR,NEV,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,GRE,BIA,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,MTB,OYO,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,NAR,BRI,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,VAL,COL,8,2026-10-22T16:35:00,SCHEDULED,,,,
PROD2,BEZ,GRE,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,BIA,VAL,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,COL,AGE,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,DAX,AIX,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,MTB,NAR,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,NEV,BRI,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,NIC,AUR,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,OYO,ANG,9,2026-10-29T16:35:00,SCHEDULED,,,,
PROD2,AGE,BIA,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,AIX,OYO,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,ANG,GRE,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,AUR,MTB,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,BRI,DAX,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,COL,BEZ,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,NAR,NIC,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,VAL,NEV,10,2026-11-05T16:35:00,SCHEDULED,,,,
PROD2,AUR,COL,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,BEZ,DAX,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,BIA,NAR,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,GRE,AIX,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,MTB,AGE,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,NEV,ANG,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,NIC,VAL,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,OYO,BRI,11,2026-11-19T16:35:00,SCHEDULED,,,,
PROD2,AGE,BEZ,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,AIX,MTB,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,ANG,NIC,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,BRI,BIA,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,COL,NEV,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,DAX,OYO,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,NAR,GRE,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,VAL,AUR,12,2026-11-26T16:35:00,SCHEDULED,,,,
PROD2,AUR,ANG,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,BEZ,BRI,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,BIA,AIX,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,MTB,VAL,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,NAR,AGE,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,NEV,DAX,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,NIC,COL,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,OYO,GRE,13,2026-12-03T16:35:00,SCHEDULED,,,,
PROD2,AGE,AUR,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,AIX,BRI,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,ANG,BEZ,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,COL,MTB,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,DAX,BIA,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,GRE,NEV,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,NIC,OYO,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,VAL,NAR,14,2026-12-10T16:35:00,SCHEDULED,,,,
PROD2,AUR,NAR,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,BEZ,BIA,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,BRI,ANG,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,DAX,GRE,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,MTB,NIC,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,NEV,AIX,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,OYO,COL,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,VAL,AGE,15,2026-12-17T16:35:00,SCHEDULED,,,,
PROD2,AGE,NEV,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,AIX,VAL,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,ANG,OYO,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,BIA,AUR,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,COL,BRI,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,GRE,BEZ,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,NAR,MTB,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,NIC,DAX,16,2027-01-07T16:35:00,SCHEDULED,,,,
PROD2,AUR,AIX,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,BEZ,COL,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,BRI,AGE,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,DAX,ANG,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,MTB,BIA,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,NEV,NIC,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,OYO,NAR,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,VAL,GRE,17,2027-01-14T16:35:00,SCHEDULED,,,,
PROD2,AGE,MTB,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,AIX,GRE,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,ANG,VAL,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,BIA,NEV,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,COL,AUR,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,NAR,DAX,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,NIC,BRI,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,OYO,BEZ,18,2027-01-21T16:35:00,SCHEDULED,,,,
PROD2,AUR,OYO,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,BEZ,AIX,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,BRI,NAR,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,DAX,AGE,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,GRE,NIC,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,MTB,ANG,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,NEV,COL,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,VAL,BIA,19,2027-01-28T16:35:00,SCHEDULED,,,,
PROD2,AIX,DAX,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,ANG,NEV,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,AUR,BEZ,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,COL,VAL,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,GRE,BRI,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,NAR,BIA,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,NIC,AGE,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,OYO,MTB,20,2027-02-11T16:35:00,SCHEDULED,,,,
PROD2,AGE,NAR,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,BEZ,ANG,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,BIA,OYO,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,BRI,AIX,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,DAX,COL,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,MTB,AUR,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,NEV,GRE,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,VAL,NIC,21,2027-02-18T16:35:00,SCHEDULED,,,,
PROD2,AIX,NEV,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,AUR,AGE,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,BRI,BEZ,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,COL,ANG,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,GRE,MTB,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,NAR,VAL,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,NIC,BIA,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,OYO,DAX,22,2027-02-25T16:35:00,SCHEDULED,,,,
PROD2,AGE,COL,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,ANG,NAR,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,BEZ,NIC,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,BIA,GRE,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,DAX,AUR,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,MTB,AIX,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,NEV,OYO,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,VAL,BRI,23,2027-03-04T16:35:00,SCHEDULED,,,,
PROD2,AIX,ANG,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,AUR,VAL,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,BIA,AGE,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,BRI,NEV,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,COL,OYO,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,DAX,BEZ,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,GRE,NAR,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,NIC,MTB,24,2027-03-25T16:35:00,SCHEDULED,,,,
PROD2,AGE,GRE,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,ANG,BRI,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,BEZ,MTB,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,COL,BIA,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,NAR,AIX,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,NEV,AUR,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,OYO,NIC,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,VAL,DAX,25,2027-04-01T16:35:00,SCHEDULED,,,,
PROD2,AGE,VAL,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,AIX,COL,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,BIA,BEZ,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,BRI,OYO,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,GRE,DAX,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,MTB,NEV,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,NAR,AUR,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,NIC,ANG,26,2027-04-08T16:35:00,SCHEDULED,,,,
PROD2,ANG,BIA,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,AUR,GRE,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,BEZ,AGE,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,COL,NIC,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,DAX,BRI,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,NEV,NAR,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,OYO,AIX,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,VAL,MTB,27,2027-04-15T16:35:00,SCHEDULED,,,,
PROD2,AGE,ANG,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,AIX,NIC,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,BIA,DAX,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,BRI,AUR,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,GRE,OYO,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,MTB,COL,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,NAR,BEZ,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,NEV,VAL,28,2027-04-22T16:35:00,SCHEDULED,,,,
PROD2,AIX,BIA,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,ANG,AUR,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,BEZ,VAL,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,BRI,MTB,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,COL,GRE,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,DAX,NEV,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,NIC,NAR,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,OYO,AGE,29,2027-05-06T16:35:00,SCHEDULED,,,,
PROD2,AGE,AIX,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,AUR,NIC,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,BIA,BRI,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,GRE,ANG,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,MTB,DAX,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,NAR,COL,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,NEV,BEZ,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,VAL,OYO,30,2027-05-13T16:35:00,SCHEDULED,,,,
PROD2,GRE,AGE,20260116,2026-01-16T20:00:00,FINISHED,45,36,,
PROD2,AGE,GRE,20250911,2025-09-11T19:00:00,FINISHED,38,20,,
PROD2,AGE,GRE,20250328,2025-03-28T18:00:00,FINISHED,29,23,,
PROD2,GRE,AGE,20241101,2024-11-01T20:00:00,FINISHED,37,10,,
PROD2,AGE,GRE,20240223,2024-02-23T20:00:00,FINISHED,40,3,,
PROD2,GRE,AGE,20230927,2023-09-27T19:00:00,FINISHED,24,19,,
PROD2,GRE,AGE,20230203,2023-02-03T20:00:00,FINISHED,20,16,,
PROD2,AGE,GRE,20220902,2022-09-02T19:00:00,FINISHED,11,16,,
PROD2,AGE,GRE,20220210,2022-02-10T19:45:00,FINISHED,30,9,,
PROD2,GRE,AGE,20210909,2021-09-09T18:45:00,FINISHED,17,13,,
PROD2,GRE,AGE,20190504,2019-05-04T16:00:00,FINISHED,11,29,,
PROD2,AGE,GRE,20181214,2018-12-14T18:30:00,FINISHED,14,10,,
PROD2,GRE,AGE,20181207,2018-12-07T19:45:00,FINISHED,22,15,,
PROD2,AGE,GRE,20181027,2018-10-27T16:00:00,FINISHED,9,9,,
PROD2,AGE,GRE,20160130,2016-01-30T17:30:00,FINISHED,27,33,,
PROD2,GRE,AGE,20151218,2015-12-18T18:30:00,FINISHED,48,45,,
PROD2,AGE,GRE,20151210,2015-12-10T19:45:00,FINISHED,20,40,,
PROD2,GRE,AGE,20150822,2015-08-22T16:30:00,FINISHED,38,23,,
PROD2,GRE,AGE,20130216,2013-02-16T17:30:00,FINISHED,27,13,,
PROD2,AGE,GRE,20120915,2012-09-15T16:30:00,FINISHED,32,26,,
PROD2,OYO,AGE,20260424,2026-04-24T19:00:00,FINISHED,39,12,,
PROD2,AGE,OYO,20251114,2025-11-14T18:30:00,FINISHED,23,27,,
PROD2,OYO,AGE,20250404,2025-04-04T17:00:00,FINISHED,30,34,,
PROD2,AGE,OYO,20241206,2024-12-06T18:30:00,FINISHED,28,14,,
PROD2,OYO,AGE,20230331,2023-03-31T19:00:00,FINISHED,37,29,,
PROD2,AGE,OYO,20221118,2022-11-18T20:00:00,FINISHED,9,24,,
PROD2,OYO,AGE,20220415,2022-04-15T17:30:00,FINISHED,54,35,,
PROD2,AGE,OYO,20211126,2021-11-26T19:45:00,FINISHED,14,19,,
PROD2,AGE,OYO,20180407,2018-04-07T18:45:00,FINISHED,36,21,,
PROD2,OYO,AGE,20170909,2017-09-09T16:00:00,FINISHED,12,10,,
PROD2,AGE,OYO,20170323,2017-03-23T19:45:00,FINISHED,26,31,,
PROD2,OYO,AGE,20161027,2016-10-27T18:45:00,FINISHED,21,16,,
PROD2,AGE,OYO,20160605,2016-06-05T18:45:00,FINISHED,23,19,,
PROD2,OYO,AGE,20160319,2016-03-19T17:00:00,FINISHED,30,28,,
PROD2,NAR,AIX,20220203,2022-02-03T18:00:00,FINISHED,34,33,,
PROD2,AIX,NAR,20210917,2021-09-17T17:30:00,FINISHED,15,18,,
PROD2,AIX,NAR,20160522,2016-05-22T12:20:00,FINISHED,19,18,,
PROD2,NAR,AIX,20150821,2015-08-21T17:30:00,FINISHED,36,18,,
PROD2,AIX,NAR,20130316,2013-03-16T17:30:00,FINISHED,28,22,,
PROD2,NAR,AIX,20121027,2012-10-27T16:30:00,FINISHED,22,24,,
PROD2,VAL,AIX,20260515,2026-05-15T19:00:00,FINISHED,21,34,,
PROD2,AIX,VAL,20250905,2025-09-05T17:30:00,FINISHED,30,33,,
PROD2,VAL,AIX,20250328,2025-03-28T18:30:00,FINISHED,63,7,,
PROD2,AIX,VAL,20241220,2024-12-20T18:30:00,FINISHED,34,24,,
PROD2,AIX,VAL,20240426,2024-04-26T17:30:00,FINISHED,43,8,,
PROD2,VAL,AIX,20231103,2023-11-03T18:30:00,FINISHED,15,24,,
PROD2,AIX,VAL,20210122,2021-01-22T18:00:00,FINISHED,28,13,,
PROD2,VAL,AIX,20201120,2020-11-20T18:00:00,FINISHED,13,14,,
PROD2,VAL,AIX,20200221,2020-02-21T19:00:00,FINISHED,17,22,,
PROD2,AIX,VAL,20191206,2019-12-06T19:00:00,FINISHED,26,23,,
PROD2,BRI,AUR,20260417,2026-04-17T17:30:00,FINISHED,75,9,,
PROD2,AUR,BRI,20251205,2025-12-05T18:30:00,FINISHED,24,13,,
PROD2,AUR,BRI,20250425,2025-04-25T17:30:00,FINISHED,23,39,,
PROD2,BRI,AUR,20240920,2024-09-20T17:30:00,FINISHED,48,17,,
PROD2,BRI,AUR,20240426,2024-04-26T17:30:00,FINISHED,45,13,,
PROD2,AUR,BRI,20231103,2023-11-03T18:30:00,FINISHED,23,14,,
PROD2,AUR,BRI,20190405,2019-04-05T18:00:00,FINISHED,14,11,,
PROD2,BRI,AUR,20180928,2018-09-28T18:00:00,FINISHED,36,14,,
PROD2,BRI,AUR,20130512,2013-05-12T13:10:00,FINISHED,30,14,,
PROD2,BRI,AUR,20130210,2013-02-10T13:00:00,FINISHED,13,9,,
PROD2,AUR,BRI,20120923,2012-09-23T16:30:00,FINISHED,27,20,,
PROD2,OYO,AUR,20260515,2026-05-15T19:00:00,FINISHED,36,25,,
PROD2,AUR,OYO,20251031,2025-10-31T18:30:00,FINISHED,22,20,,
PROD2,OYO,AUR,20250110,2025-01-10T18:30:00,FINISHED,25,10,,
PROD2,AUR,OYO,20241101,2024-11-01T18:30:00,FINISHED,24,23,,
PROD2,AUR,OYO,20230407,2023-04-07T17:30:00,FINISHED,27,25,,
PROD2,OYO,AUR,20221125,2022-11-25T18:00:00,FINISHED,45,3,,
PROD2,AUR,OYO,20220512,2022-05-12T18:45:00,FINISHED,25,21,,
PROD2,OYO,AUR,20211203,2021-12-03T18:30:00,FINISHED,32,15,,
PROD2,AUR,OYO,20210130,2021-01-30T17:00:00,FINISHED,22,16,,
PROD2,OYO,AUR,20201023,2020-10-23T17:00:00,FINISHED,46,17,,
PROD2,AUR,OYO,20191213,2019-12-13T19:00:00,FINISHED,15,12,,
PROD2,OYO,AUR,20190315,2019-03-15T19:00:00,FINISHED,46,6,,
PROD2,AUR,OYO,20180819,2018-08-19T14:15:00,FINISHED,20,19,,
PROD2,AUR,OYO,20170122,2017-01-22T13:15:00,FINISHED,24,26,,
PROD2,OYO,AUR,20161103,2016-11-03T19:45:00,FINISHED,24,19,,
PROD2,AUR,OYO,20130316,2013-03-16T17:30:00,FINISHED,23,22,,
PROD2,OYO,AUR,20121028,2012-10-28T17:30:00,FINISHED,36,20,,
PROD2,MTB,BEZ,20250508,2025-05-08T19:00:00,FINISHED,42,17,,
PROD2,BEZ,MTB,20241213,2024-12-13T18:00:00,FINISHED,34,20,,
PROD2,MTB,BEZ,20240209,2024-02-09T18:00:00,FINISHED,34,37,,
PROD2,BEZ,MTB,20231201,2023-12-01T18:30:00,FINISHED,43,13,,
PROD2,MTB,BEZ,20230317,2023-03-17T18:30:00,FINISHED,24,33,,
PROD2,BEZ,MTB,20220916,2022-09-16T17:30:00,FINISHED,43,33,,
PROD2,BEZ,MTB,20220317,2022-03-17T19:45:00,FINISHED,33,21,,
PROD2,MTB,BEZ,20210917,2021-09-17T17:30:00,FINISHED,37,11,,
PROD2,MTB,BEZ,20210305,2021-03-05T18:00:00,FINISHED,27,30,,
PROD2,BEZ,MTB,20201119,2020-11-19T18:00:00,FINISHED,36,9,,
PROD2,BEZ,MTB,20191206,2019-12-06T19:00:00,FINISHED,28,25,,
PROD2,MTB,BEZ,20181221,2018-12-21T19:00:00,FINISHED,18,20,,
PROD2,BEZ,MTB,20180921,2018-09-21T18:30:00,FINISHED,27,5,,
PROD2,BEZ,MTB,20180316,2018-03-16T19:30:00,FINISHED,12,12,,
PROD2,MTB,BEZ,20171020,2017-10-20T18:00:00,FINISHED,30,27,,
PROD2,BEZ,MTB,20170407,2017-04-07T18:00:00,FINISHED,9,24,,
PROD2,MTB,BEZ,20161021,2016-10-21T18:00:00,FINISHED,38,23,,
PROD2,MTB,BEZ,20160522,2016-05-22T12:20:00,FINISHED,13,22,,
PROD2,BEZ,MTB,20160107,2016-01-07T19:45:00,FINISHED,38,17,,
PROD2,BEZ,MTB,20150328,2015-03-28T17:30:00,FINISHED,38,13,,
PROD2,MTB,BEZ,20141221,2014-12-21T14:05:00,FINISHED,26,15,,
PROD2,NEV,BEZ,20260403,2026-04-03T17:30:00,FINISHED,44,41,,
